Sr. No,Semester,Course Code,Course Title,Credit Hours,Grade,Grade Point,SGPA,CGPA,Warning
777,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
777,Fall 2017,CL118,Programming Fundamentals - Lab,1,B,3,2.27,2.27,0
777,Spring 2018,CL217,Computer Programming Lab,1,C+,2.33,2.04,2.16,0
777,Fall 2017,CS118,Programming Fundamentals,3,D+,1.33,2.27,2.27,0
777,Fall 2018,CS201,Data Structures,3,F,0,1.98,2.1,0
777,Spring 2018,CS217,Computer Programming,3,D,1,2.04,2.16,0
777,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
777,Fall 2017,EE182,Basic Electronics,3,C+,2.33,2.27,2.27,0
777,Spring 2018,EE227,Digital Logic Design,3,D+,1.33,2.04,2.16,0
777,Spring 2018,EL227,Digital Logic Design - Lab,1,D+,1.33,2.04,2.16,0
777,Fall 2017,MT104,Linear Algebra,3,D+,1.33,2.27,2.27,0
777,Fall 2017,MT119,Calculus and Analytical Geometry,3,B-,2.67,2.27,2.27,0
777,Spring 2018,MT224,Differential Equations (Cal II),3,B+,3.33,2.04,2.16,0
777,Fall 2017,SL101,English Language Lab,1,A-,3.67,2.27,2.27,0
777,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
777,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
777,Fall 2017,SS101,English Language,3,B,3,2.27,2.27,0
777,Spring 2018,SS111,Islamic and Religious Studies,3,B,3,2.04,2.16,0
777,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
777,Spring 2018,SS122,English Composition,3,C-,1.67,2.04,2.16,0
777,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
777,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
778,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
778,Fall 2017,CL118,Programming Fundamentals - Lab,1,F,0,1.84,1.84,0
778,Spring 2018,CL118,Programming Fundamentals - Lab,1,B+,3.33,2.86,2.67,0
778,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
778,Fall 2017,CS118,Programming Fundamentals,3,F,0,1.84,1.84,0
778,Spring 2018,CS118,Programming Fundamentals,3,B+,3.33,2.86,2.67,0
778,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
778,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
778,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
778,Fall 2017,EE182,Basic Electronics,3,C+,2.33,1.84,1.84,0
778,Spring 2018,EE227,Digital Logic Design,3,C+,2.33,2.86,2.67,0
778,Spring 2018,EL227,Digital Logic Design - Lab,1,C+,2.33,2.86,2.67,0
778,Fall 2017,MT104,Linear Algebra,3,C,2,1.84,1.84,0
778,Fall 2017,MT119,Calculus and Analytical Geometry,3,B,3,1.84,1.84,0
778,Spring 2018,MT224,Differential Equations (Cal II),3,A-,3.67,2.86,2.67,0
778,Fall 2017,SL101,English Language Lab,1,C+,2.33,1.84,1.84,0
778,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
778,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
778,Fall 2017,SS101,English Language,3,C+,2.33,1.84,1.84,0
778,Spring 2018,SS111,Islamic and Religious Studies,3,A-,3.67,2.86,2.67,0
778,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
778,Spring 2018,SS122,English Composition,3,D+,1.33,2.86,2.67,0
778,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
778,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
779,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
779,Fall 2017,CL118,Programming Fundamentals - Lab,1,B-,2.67,2.86,2.86,0
779,Spring 2018,CL217,Computer Programming Lab,1,B,3,3.18,3.02,0
779,Fall 2017,CS118,Programming Fundamentals,3,A-,3.67,2.86,2.86,0
779,Fall 2018,CS201,Data Structures,3,B-,2.67,2.92,2.99,0
779,Spring 2018,CS217,Computer Programming,3,B,3,3.18,3.02,0
779,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
779,Fall 2017,EE182,Basic Electronics,3,C,2,2.86,2.86,0
779,Spring 2018,EE227,Digital Logic Design,3,A-,3.67,3.18,3.02,0
779,Spring 2018,EL227,Digital Logic Design - Lab,1,A,4,3.18,3.02,0
779,Fall 2017,MT104,Linear Algebra,3,B-,2.67,2.86,2.86,0
779,Fall 2017,MT119,Calculus and Analytical Geometry,3,C+,2.33,2.86,2.86,0
779,Spring 2018,MT224,Differential Equations (Cal II),3,C+,2.33,3.18,3.02,0
779,Fall 2017,SL101,English Language Lab,1,A,4,2.86,2.86,0
779,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
779,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
779,Fall 2017,SS101,English Language,3,B+,3.33,2.86,2.86,0
779,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
779,Spring 2018,SS113,Pakistan Studies,3,B+,3.33,3.18,3.02,0
779,Spring 2018,SS122,English Composition,3,B+,3.33,3.18,3.02,0
779,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
779,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
780,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
780,Fall 2017,CL118,Programming Fundamentals - Lab,1,LL,0,0,0,1
780,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
780,Fall 2017,CS118,Programming Fundamentals,3,LL,0,0,0,1
780,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
780,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
780,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
780,Fall 2017,EE182,Basic Electronics,3,LL,0,0,0,1
780,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
780,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
780,Fall 2017,MT104,Linear Algebra,3,LL,0,0,0,1
780,Fall 2017,MT119,Calculus and Analytical Geometry,3,LL,0,0,0,1
780,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
780,Fall 2017,SL101,English Language Lab,1,LL,0,0,0,1
780,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
780,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
780,Fall 2017,SS101,English Language,3,LL,0,0,0,1
780,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
780,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
780,Unknown,SS122,English Composition,3,UK,-1,0,0,0
780,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
780,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
781,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
781,Fall 2017,CL118,Programming Fundamentals - Lab,1,D+,1.33,0.96,0.96,1
781,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
781,Fall 2017,CS118,Programming Fundamentals,3,D,1,0.96,0.96,1
781,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
781,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
781,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
781,Fall 2017,EE182,Basic Electronics,3,F,0,0.96,0.96,1
781,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
781,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
781,Fall 2017,MT104,Linear Algebra,3,D+,1.33,0.96,0.96,1
781,Fall 2017,MT119,Calculus and Analytical Geometry,3,F,0,0.96,0.96,1
781,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
781,Fall 2017,SL101,English Language Lab,1,C,2,0.96,0.96,1
781,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
781,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
781,Fall 2017,SS101,English Language,3,C,2,0.96,0.96,1
781,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
781,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
781,Unknown,SS122,English Composition,3,UK,-1,0,0,0
781,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
781,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
782,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
782,Fall 2017,CL118,Programming Fundamentals - Lab,1,LL,0,0,0,1
782,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
782,Fall 2017,CS118,Programming Fundamentals,3,LL,0,0,0,1
782,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
782,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
782,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
782,Fall 2017,EE182,Basic Electronics,3,LL,0,0,0,1
782,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
782,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
782,Fall 2017,MT104,Linear Algebra,3,LL,0,0,0,1
782,Fall 2017,MT119,Calculus and Analytical Geometry,3,LL,0,0,0,1
782,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
782,Fall 2017,SL101,English Language Lab,1,LL,0,0,0,1
782,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
782,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
782,Fall 2017,SS101,English Language,3,LL,0,0,0,1
782,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
782,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
782,Unknown,SS122,English Composition,3,UK,-1,0,0,0
782,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
782,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
783,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
783,Fall 2017,CL118,Programming Fundamentals - Lab,1,B,3,2.41,2.41,0
783,Spring 2018,CL217,Computer Programming Lab,1,F,0,1.33,1.87,0
783,Fall 2017,CS118,Programming Fundamentals,3,C-,1.67,2.41,2.41,0
783,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
783,Spring 2018,CS217,Computer Programming,3,F,0,1.33,1.87,0
783,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
783,Fall 2017,EE182,Basic Electronics,3,B,3,2.41,2.41,0
783,Spring 2018,EE227,Digital Logic Design,3,FA,0,1.33,1.87,0
783,Spring 2018,EL227,Digital Logic Design - Lab,1,A-,3.67,1.33,1.87,0
783,Fall 2017,MT104,Linear Algebra,3,C-,1.67,2.41,2.41,0
783,Fall 2017,MT119,Calculus and Analytical Geometry,3,C-,1.67,2.41,2.41,0
783,Spring 2018,MT224,Differential Equations (Cal II),3,F,0,1.33,1.87,0
783,Fall 2017,SL101,English Language Lab,1,B,3,2.41,2.41,0
783,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
783,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
783,Fall 2017,SS101,English Language,3,A-,3.67,2.41,2.41,0
783,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
783,Spring 2018,SS113,Pakistan Studies,3,B,3,1.33,1.87,0
783,Spring 2018,SS122,English Composition,3,B+,3.33,1.33,1.87,0
783,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
783,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
784,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
784,Fall 2017,CL118,Programming Fundamentals - Lab,1,F,0,0.06,0.06,0
784,Spring 2018,CL118,Programming Fundamentals - Lab,1,F,0,1.31,1.1,0
784,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
784,Fall 2017,CS118,Programming Fundamentals,3,F,0,0.06,0.06,0
784,Spring 2018,CS118,Programming Fundamentals,3,FA,0,1.31,1.1,0
784,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
784,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
784,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
784,Fall 2017,EE182,Basic Electronics,3,F,0,0.06,0.06,0
784,Spring 2018,EE182,Basic Electronics,3,D+,1.33,1.31,1.1,0
784,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
784,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
784,Fall 2017,MT104,Linear Algebra,3,FA,0,0.06,0.06,0
784,Spring 2018,MT104,Linear Algebra,3,D+,1.33,1.31,1.1,0
784,Fall 2017,MT119,Calculus and Analytical Geometry,3,FA,0,0.06,0.06,0
784,Spring 2018,MT119,Calculus and Analytical Geometry,3,C-,1.67,1.31,1.1,0
784,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
784,Fall 2017,SL101,English Language Lab,1,D,1,0.06,0.06,0
784,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
784,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
784,Fall 2017,SS101,English Language,3,F,0,0.06,0.06,0
784,Spring 2018,SS111,Islamic and Religious Studies,3,B-,2.67,1.31,1.1,0
784,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
784,Unknown,SS122,English Composition,3,UK,-1,0,0,0
784,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
784,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
785,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
785,Fall 2017,CL118,Programming Fundamentals - Lab,1,B,3,0.94,0.94,1
785,Spring 2018,CL217,Computer Programming Lab,1,W,0,2.45,2.06,1
785,Fall 2017,CS118,Programming Fundamentals,3,D,1,0.94,0.94,1
785,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
785,Spring 2018,CS217,Computer Programming,3,W,0,2.45,2.06,1
785,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
785,Fall 2017,EE182,Basic Electronics,3,D,1,0.94,0.94,1
785,Spring 2018,EE182,Basic Electronics,3,B-,2.67,2.45,2.06,1
785,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
785,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
785,Fall 2017,MT104,Linear Algebra,3,F,0,0.94,0.94,1
785,Spring 2018,MT104,Linear Algebra,3,C,2,2.45,2.06,1
785,Fall 2017,MT119,Calculus and Analytical Geometry,3,F,0,0.94,0.94,1
785,Spring 2018,MT119,Calculus and Analytical Geometry,3,B-,2.67,2.45,2.06,1
785,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
785,Fall 2017,SL101,English Language Lab,1,F,0,0.94,0.94,1
785,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
785,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
785,Fall 2017,SS101,English Language,3,C+,2.33,0.94,0.94,1
785,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
785,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
785,Unknown,SS122,English Composition,3,UK,-1,0,0,0
785,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
785,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
786,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
786,Fall 2017,CL118,Programming Fundamentals - Lab,1,F,0,0.74,0.74,3
786,Spring 2018,CL118,Programming Fundamentals - Lab,1,D+,1.33,1.64,1.8,3
786,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
786,Fall 2017,CS118,Programming Fundamentals,3,F,0,0.74,0.74,3
786,Spring 2018,CS118,Programming Fundamentals,3,D+,1.33,1.64,1.8,3
786,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
786,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
786,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
786,Fall 2017,EE182,Basic Electronics,3,D,1,0.74,0.74,3
786,Spring 2018,EE182,Basic Electronics,3,D+,1.33,1.64,1.8,3
786,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
786,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
786,Fall 2017,MT104,Linear Algebra,3,F,0,0.74,0.74,3
786,Spring 2018,MT104,Linear Algebra,3,C+,2.33,1.64,1.8,3
786,Fall 2017,MT119,Calculus and Analytical Geometry,3,F,0,0.74,0.74,3
786,Spring 2018,MT119,Calculus and Analytical Geometry,3,C+,2.33,1.64,1.8,3
786,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
786,Fall 2017,SL101,English Language Lab,1,B-,2.67,0.74,0.74,3
786,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
786,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
786,Fall 2017,SS101,English Language,3,C+,2.33,0.74,0.74,3
786,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
786,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
786,Spring 2018,SS122,English Composition,3,D,1,1.64,1.8,3
786,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
786,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
787,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
787,Fall 2017,CL118,Programming Fundamentals - Lab,1,C+,2.33,2.75,2.75,0
787,Spring 2018,CL217,Computer Programming Lab,1,C-,1.67,2.63,2.69,0
787,Fall 2017,CS118,Programming Fundamentals,3,C-,1.67,2.75,2.75,0
787,Fall 2018,CS201,Data Structures,3,B-,2.67,3.06,2.81,0
787,Spring 2018,CS217,Computer Programming,3,D+,1.33,2.63,2.69,0
787,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
787,Fall 2017,EE182,Basic Electronics,3,C+,2.33,2.75,2.75,0
787,Spring 2018,EE227,Digital Logic Design,3,C+,2.33,2.63,2.69,0
787,Spring 2018,EL227,Digital Logic Design - Lab,1,C,2,2.63,2.69,0
787,Fall 2017,MT104,Linear Algebra,3,B,3,2.75,2.75,0
787,Fall 2017,MT119,Calculus and Analytical Geometry,3,B,3,2.75,2.75,0
787,Spring 2018,MT224,Differential Equations (Cal II),3,B,3,2.63,2.69,0
787,Fall 2017,SL101,English Language Lab,1,B+,3.33,2.75,2.75,0
787,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
787,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
787,Fall 2017,SS101,English Language,3,A-,3.67,2.75,2.75,0
787,Spring 2018,SS111,Islamic and Religious Studies,3,A-,3.67,2.63,2.69,0
787,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
787,Spring 2018,SS122,English Composition,3,B+,3.33,2.63,2.69,0
787,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
787,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
788,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
788,Fall 2017,CL118,Programming Fundamentals - Lab,1,F,0,1.3,1.3,0
788,Spring 2018,CL118,Programming Fundamentals - Lab,1,C,2,1.69,1.87,0
788,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
788,Fall 2017,CS118,Programming Fundamentals,3,F,0,1.3,1.3,0
788,Spring 2018,CS118,Programming Fundamentals,3,C,2,1.69,1.87,0
788,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
788,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
788,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
788,Spring 2018,EE182,Basic Electronics,3,C,2,1.69,1.87,0
788,Fall 2017,EE182,Basic Electronics,3,D,1,1.3,1.3,0
788,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
788,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
788,Fall 2017,MT104,Linear Algebra,3,D,1,1.3,1.3,0
788,Spring 2018,MT104,Linear Algebra,3,D,1,1.69,1.87,0
788,Fall 2017,MT119,Calculus and Analytical Geometry,3,C-,1.67,1.3,1.3,0
788,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
788,Fall 2017,SL101,English Language Lab,1,B,3,1.3,1.3,0
788,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
788,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
788,Fall 2017,SS101,English Language,3,B-,2.67,1.3,1.3,0
788,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
788,Spring 2018,SS113,Pakistan Studies,3,C+,2.33,1.69,1.87,0
788,Spring 2018,SS122,English Composition,3,D,1,1.69,1.87,0
788,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
788,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
789,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
789,Fall 2017,CL118,Programming Fundamentals - Lab,1,F,0,1.29,1.29,1
789,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
789,Fall 2017,CS118,Programming Fundamentals,3,F,0,1.29,1.29,1
789,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
789,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
789,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
789,Fall 2017,EE182,Basic Electronics,3,C+,2.33,1.29,1.29,1
789,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
789,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
789,Fall 2017,MT104,Linear Algebra,3,D,1,1.29,1.29,1
789,Fall 2017,MT119,Calculus and Analytical Geometry,3,C-,1.67,1.29,1.29,1
789,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
789,Fall 2017,SL101,English Language Lab,1,FA,0,1.29,1.29,1
789,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
789,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
789,Fall 2017,SS101,English Language,3,C+,2.33,1.29,1.29,1
789,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
789,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
789,Unknown,SS122,English Composition,3,UK,-1,0,0,0
789,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
789,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
790,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
790,Fall 2017,CL118,Programming Fundamentals - Lab,1,C+,2.33,2.47,2.47,0
790,Spring 2018,CL118,Programming Fundamentals - Lab,1,C,2,2.84,2.93,0
790,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
790,Fall 2017,CS118,Programming Fundamentals,3,F,0,2.47,2.47,0
790,Spring 2018,CS118,Programming Fundamentals,3,B+,3.33,2.84,2.93,0
790,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
790,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
790,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
790,Fall 2017,EE182,Basic Electronics,3,A-,3.67,2.47,2.47,0
790,Spring 2018,EE227,Digital Logic Design,3,B-,2.67,2.84,2.93,0
790,Spring 2018,EL227,Digital Logic Design - Lab,1,C+,2.33,2.84,2.93,0
790,Fall 2017,MT104,Linear Algebra,3,D+,1.33,2.47,2.47,0
790,Fall 2017,MT119,Calculus and Analytical Geometry,3,B,3,2.47,2.47,0
790,Spring 2018,MT224,Differential Equations (Cal II),3,C-,1.67,2.84,2.93,0
790,Fall 2017,SL101,English Language Lab,1,A-,3.67,2.47,2.47,0
790,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
790,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
790,Fall 2017,SS101,English Language,3,A,4,2.47,2.47,0
790,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
790,Spring 2018,SS113,Pakistan Studies,3,B+,3.33,2.84,2.93,0
790,Spring 2018,SS122,English Composition,3,A-,3.67,2.84,2.93,0
790,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
790,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
791,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
791,Fall 2017,CL118,Programming Fundamentals - Lab,1,B-,2.67,3.12,3.12,0
791,Spring 2018,CL217,Computer Programming Lab,1,B,3,2.67,2.89,0
791,Fall 2017,CS118,Programming Fundamentals,3,C-,1.67,3.12,3.12,0
791,Fall 2018,CS201,Data Structures,3,B,3,2.92,2.9,0
791,Spring 2018,CS217,Computer Programming,3,B,3,2.67,2.89,0
791,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
791,Fall 2017,EE182,Basic Electronics,3,A,4,3.12,3.12,0
791,Spring 2018,EE227,Digital Logic Design,3,A-,3.67,2.67,2.89,0
791,Spring 2018,EL227,Digital Logic Design - Lab,1,B+,3.33,2.67,2.89,0
791,Fall 2017,MT104,Linear Algebra,3,B+,3.33,3.12,3.12,0
791,Fall 2017,MT119,Calculus and Analytical Geometry,3,B+,3.33,3.12,3.12,0
791,Spring 2018,MT224,Differential Equations (Cal II),3,A-,3.67,2.67,2.89,0
791,Fall 2017,SL101,English Language Lab,1,B+,3.33,3.12,3.12,0
791,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
791,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
791,Fall 2017,SS101,English Language,3,B+,3.33,3.12,3.12,0
791,Spring 2018,SS111,Islamic and Religious Studies,3,D+,1.33,2.67,2.89,0
791,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
791,Spring 2018,SS122,English Composition,3,D+,1.33,2.67,2.89,0
791,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
791,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
792,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
